year,date,maxtemp,day
2008,2008-12-06,37,32483
2008,2008-12-07,37,32484
2008,2008-12-08,25,32485
2008,2008-12-09,56,32486
2008,2008-12-10,63,32487
2008,2008-12-11,40,32488
2008,2008-12-12,48,32489
2008,2008-12-13,32,32490
2008,2008-12-14,43,32491
2008,2008-12-15,63,32492
2008,2008-12-16,61,32493
2008,2008-12-17,42,32494
2008,2008-12-18,40,32495
2008,2008-12-19,34,32496
2008,2008-12-20,20,32497
2008,2008-12-21,36,32498
2008,2008-12-22,27,32499
2008,2008-12-23,28,32500
2008,2008-12-24,52,32501
2008,2008-12-25,55,32502
2008,2008-12-26,36,32503
2008,2008-12-27,49,32504
2008,2008-12-28,62,32505
2008,2008-12-29,44,32506
2008,2008-12-30,40,32507
2008,2008-12-31,28,32508
2009,2009-01-01,19,32509
2009,2009-01-02,34,32510
2009,2009-01-03,34,32511
2009,2009-01-04,38,32512
2009,2009-01-05,39,32513
2009,2009-01-06,35,32514
2009,2009-01-07,39,32515
2009,2009-01-08,40,32516
2009,2009-01-09,28,32517
2009,2009-01-10,26,32518
2009,2009-01-11,33,32519
2009,2009-01-12,29,32520
2009,2009-01-13,36,32521
2009,2009-01-14,37,32522
2009,2009-01-15,17,32523
2009,2009-01-16,18,32524
2009,2009-01-17,19,32525
2009,2009-01-18,32,32526
2009,2009-01-19,33,32527
2009,2009-01-20,32,32528
2009,2009-01-21,25,32529
2009,2009-01-22,33,32530
2009,2009-01-23,39,32531
2009,2009-01-24,40,32532
2009,2009-01-25,24,32533
2009,2009-01-26,24,32534
2009,2009-01-27,28,32535
2009,2009-01-28,37,32536
2009,2009-01-29,36,32537
2009,2009-01-30,36,32538
2009,2009-01-31,28,32539
2009,2009-02-01,45,32540
2009,2009-02-02,48,32541
2009,2009-02-03,35,32542
2009,2009-02-04,26,32543
2009,2009-02-05,20,32544
2009,2009-02-06,27,32545
2009,2009-02-07,42,32546
2009,2009-02-08,51,32547
2009,2009-02-09,39,32548
2009,2009-02-10,37,32549
2009,2009-02-11,58,32550
2009,2009-02-12,53,32551
2009,2009-02-13,42,32552
2009,2009-02-14,42,32553
2009,2009-02-15,41,32554
2009,2009-02-16,35,32555
2009,2009-02-17,37,32556
2009,2009-02-18,42,32557
2009,2009-02-19,48,32558
2009,2009-02-20,30,32559
2009,2009-02-21,39,32560
2009,2009-02-22,42,32561
2009,2009-02-23,34,32562
2009,2009-02-24,37,32563
2009,2009-02-25,36,32564
2009,2009-02-26,48,32565
2009,2009-02-27,60,32566
2009,2009-02-28,52,32567
2009,2009-03-01,30,32568
2009,2009-03-02,25,32569
2009,2009-03-03,26,32570
2009,2009-03-04,30,32571
2009,2009-03-05,39,32572
2009,2009-03-06,50,32573
2009,2009-03-07,61,32574
2009,2009-03-08,59,32575
2009,2009-03-09,41,32576
2009,2009-03-10,41,32577
2009,2009-03-11,53,32578
2009,2009-03-12,42,32579
2009,2009-03-13,33,32580
2009,2009-03-14,52,32581
2009,2009-03-15,52,32582
2009,2009-03-16,39,32583
2009,2009-03-17,42,32584
2009,2009-03-18,61,32585
2009,2009-03-19,49,32586
2009,2009-03-20,40,32587
2009,2009-03-21,39,32588
2009,2009-03-22,52,32589
2009,2009-03-23,34,32590
2009,2009-03-24,46,32591
2009,2009-03-25,46,32592
2009,2009-03-26,53,32593
2009,2009-03-27,49,32594
2009,2009-03-28,47,32595
2009,2009-03-29,45,32596
2009,2009-03-30,46,32597
2009,2009-03-31,49,32598
2009,2009-04-01,45,32599
2009,2009-04-02,51,32600
2009,2009-04-03,56,32601
2009,2009-04-04,53,32602
2009,2009-04-05,59,32603
2009,2009-04-06,51,32604
2009,2009-04-07,53,32605
2009,2009-04-08,47,32606
2009,2009-04-09,61,32607
2009,2009-04-10,66,32608
2009,2009-04-11,46,32609
2009,2009-04-12,44,32610
2009,2009-04-13,54,32611
2009,2009-04-14,52,32612
2009,2009-04-15,50,32613
2009,2009-04-16,48,32614
2009,2009-04-17,70,32615
2009,2009-04-18,65,32616
2009,2009-04-19,51,32617
2009,2009-04-20,48,32618
2009,2009-04-21,58,32619
2009,2009-04-22,62,32620
2009,2009-04-23,57,32621
2009,2009-04-24,70,32622
2009,2009-04-25,83,32623
2009,2009-04-26,87,32624
2009,2009-04-27,64,32625
2009,2009-04-28,93,32626
2009,2009-04-29,59,32627
2009,2009-04-30,70,32628
2009,2009-05-01,68,32629
2009,2009-05-02,70,32630
2009,2009-05-03,62,32631
2009,2009-05-04,64,32632
2009,2009-05-05,54,32633
2009,2009-05-06,61,32634
2009,2009-05-07,71,32635
2009,2009-05-08,76,32636
2009,2009-05-09,72,32637
2009,2009-05-10,68,32638
2009,2009-05-11,59,32639
2009,2009-05-12,59,32640
2009,2009-05-13,69,32641
2009,2009-05-14,64,32642
2009,2009-05-15,70,32643
2009,2009-05-16,66,32644
2009,2009-05-17,65,32645
2009,2009-05-18,53,32646
2009,2009-05-19,65,32647
2009,2009-05-20,80,32648
2009,2009-05-21,92,32649
2009,2009-05-22,89,32650
2009,2009-05-23,69,32651
2009,2009-05-24,81,32652
2009,2009-05-25,78,32653
2009,2009-05-26,55,32654
2009,2009-05-27,52,32655
2009,2009-05-28,51,32656
2009,2009-05-29,59,32657
2009,2009-05-30,78,32658
2009,2009-05-31,80,32659
2009,2009-06-01,71,32660
2009,2009-06-02,79,32661
2009,2009-06-03,71,32662
2009,2009-06-04,71,32663
2009,2009-06-05,64,32664
2009,2009-06-06,68,32665
2009,2009-06-07,83,32666
2009,2009-06-08,67,32667
2009,2009-06-09,62,32668
2009,2009-06-10,60,32669
2009,2009-06-11,58,32670
2009,2009-06-12,74,32671
2009,2009-06-13,69,32672
2009,2009-06-14,63,32673
2009,2009-06-15,62,32674
2009,2009-06-16,62,32675
2009,2009-06-17,75,32676
2009,2009-06-18,68,32677
2009,2009-06-19,72,32678
2009,2009-06-20,75,32679
2009,2009-06-21,64,32680
2009,2009-06-22,64,32681
2009,2009-06-23,67,32682
2009,2009-06-24,64,32683
2009,2009-06-25,74,32684
2009,2009-06-26,84,32685
2009,2009-06-27,77,32686
2009,2009-06-28,68,32687
2009,2009-06-29,75,32688
2009,2009-06-30,65,32689
2009,2009-07-01,63,32690
2009,2009-07-02,65,32691
2009,2009-07-03,75,32692
2009,2009-07-04,80,32693
2009,2009-07-05,81,32694
2009,2009-07-06,75,32695
2009,2009-07-07,66,32696
2009,2009-07-08,66,32697
2009,2009-07-09,65,32698
2009,2009-07-10,73,32699
2009,2009-07-11,79,32700
2009,2009-07-12,82,32701
2009,2009-07-13,78,32702
2009,2009-07-14,76,32703
2009,2009-07-15,82,32704
2009,2009-07-16,81,32705
2009,2009-07-17,85,32706
2009,2009-07-18,85,32707
2009,2009-07-19,83,32708
2009,2009-07-20,76,32709
2009,2009-07-21,67,32710
2009,2009-07-22,78,32711
2009,2009-07-23,72,32712
2009,2009-07-24,73,32713
2009,2009-07-25,85,32714
2009,2009-07-26,86,32715
2009,2009-07-27,87,32716
2009,2009-07-28,86,32717
2009,2009-07-29,83,32718
2009,2009-07-30,86,32719
2009,2009-07-31,81,32720
2009,2009-08-01,79,32721
2009,2009-08-02,78,32722
2009,2009-08-03,82,32723
2009,2009-08-04,83,32724
2009,2009-08-05,89,32725
2009,2009-08-06,77,32726
2009,2009-08-07,82,32727
2009,2009-08-08,74,32728
2009,2009-08-09,76,32729
2009,2009-08-10,89,32730
2009,2009-08-11,85,32731
2009,2009-08-12,70,32732
2009,2009-08-13,70,32733
2009,2009-08-14,80,32734
2009,2009-08-15,87,32735
2009,2009-08-16,87,32736
2009,2009-08-17,94,32737
2009,2009-08-18,95,32738
2009,2009-08-19,91,32739
2009,2009-08-20,80,32740
2009,2009-08-21,90,32741
2009,2009-08-22,87,32742
2009,2009-08-23,87,32743
2009,2009-08-24,78,32744
2009,2009-08-25,77,32745
2009,2009-08-26,86,32746
2009,2009-08-27,74,32747
2009,2009-08-28,70,32748
2009,2009-08-29,66,32749
2009,2009-08-30,72,32750
2009,2009-08-31,71,32751
2009,2009-09-01,69,32752
2009,2009-09-02,73,32753
2009,2009-09-03,75,32754
2009,2009-09-04,74,32755
2009,2009-09-05,76,32756
2009,2009-09-06,65,32757
2009,2009-09-07,67,32758
2009,2009-09-08,73,32759
2009,2009-09-09,70,32760
2009,2009-09-10,66,32761
2009,2009-09-11,64,32762
2009,2009-09-12,65,32763
2009,2009-09-13,80,32764
2009,2009-09-14,76,32765
2009,2009-09-15,77,32766
2009,2009-09-16,63,32767
2009,2009-09-17,61,32768
2009,2009-09-18,74,32769
2009,2009-09-19,67,32770
2009,2009-09-20,73,32771
2009,2009-09-21,70,32772
2009,2009-09-22,76,32773
2009,2009-09-23,81,32774
2009,2009-09-24,80,32775
2009,2009-09-25,66,32776
2009,2009-09-26,60,32777
2009,2009-09-27,67,32778
2009,2009-09-28,75,32779
2009,2009-09-29,69,32780
2009,2009-09-30,61,32781
2009,2009-10-01,57,32782
2009,2009-10-02,61,32783
2009,2009-10-03,63,32784
2009,2009-10-04,69,32785
2009,2009-10-05,67,32786
2009,2009-10-06,67,32787
2009,2009-10-07,69,32788
2009,2009-10-08,63,32789
2009,2009-10-09,61,32790
2009,2009-10-10,65,32791
2009,2009-10-11,61,32792
2009,2009-10-12,54,32793
2009,2009-10-13,53,32794
2009,2009-10-14,52,32795
2009,2009-10-15,43,32796
2009,2009-10-16,45,32797
2009,2009-10-17,49,32798
2009,2009-10-18,49,32799
2009,2009-10-19,54,32800
2009,2009-10-20,65,32801
2009,2009-10-21,68,32802
2009,2009-10-22,67,32803
2009,2009-10-23,57,32804
2009,2009-10-24,69,32805
2009,2009-10-25,65,32806
2009,2009-10-26,57,32807
2009,2009-10-27,52,32808
2009,2009-10-28,51,32809
2009,2009-10-29,49,32810
2009,2009-10-30,55,32811
2009,2009-10-31,73,32812
2009,2009-11-01,60,32813
2009,2009-11-02,52,32814
2009,2009-11-03,58,32815
2009,2009-11-04,51,32816
2009,2009-11-05,47,32817
2009,2009-11-06,50,32818
2009,2009-11-07,50,32819
2009,2009-11-08,68,32820
2009,2009-11-09,69,32821
2009,2009-11-10,65,32822
2009,2009-11-11,53,32823
2009,2009-11-12,52,32824
2009,2009-11-13,52,32825
2009,2009-11-14,55,32826
2009,2009-11-15,64,32827
2009,2009-11-16,59,32828
2009,2009-11-17,49,32829
2009,2009-11-18,50,32830
2009,2009-11-19,54,32831
2009,2009-11-20,67,32832
2009,2009-11-21,58,32833
2009,2009-11-22,51,32834
2009,2009-11-23,49,32835
2009,2009-11-24,49,32836
2009,2009-11-25,50,32837
2009,2009-11-26,51,32838
2009,2009-11-27,47,32839
2009,2009-11-28,53,32840
2009,2009-11-29,54,32841
2009,2009-11-30,56,32842
2009,2009-12-01,43,32843
2009,2009-12-02,53,32844
2009,2009-12-03,69,32845
2009,2009-12-04,54,32846
2009,2009-12-05,45,32847
2009,2009-12-06,37,32848
2009,2009-12-07,39,32849
2009,2009-12-08,41,32850
2009,2009-12-09,48,32851
2009,2009-12-10,44,32852
2009,2009-12-11,31,32853
2009,2009-12-12,33,32854
2009,2009-12-13,47,32855
2009,2009-12-14,43,32856
2009,2009-12-15,48,32857
2009,2009-12-16,40,32858
2009,2009-12-17,28,32859
2009,2009-12-18,28,32860
2009,2009-12-19,33,32861
2009,2009-12-20,30,32862
2009,2009-12-21,32,32863
2009,2009-12-22,31,32864
2009,2009-12-23,25,32865
2009,2009-12-24,40,32866
2009,2009-12-25,37,32867
2009,2009-12-26,43,32868
2009,2009-12-27,54,32869
2009,2009-12-28,42,32870
2009,2009-12-29,31,32871
2009,2009-12-30,29,32872
2009,2009-12-31,32,32873
2010,2010-01-01,35,32874
2010,2010-01-02,30,32875
2010,2010-01-03,31,32876
2010,2010-01-04,35,32877
2010,2010-01-05,34,32878
2010,2010-01-06,34,32879
2010,2010-01-07,41,32880
2010,2010-01-08,29,32881
2010,2010-01-09,27,32882
2010,2010-01-10,28,32883
2010,2010-01-11,36,32884
2010,2010-01-12,34,32885
2010,2010-01-13,30,32886
2010,2010-01-14,33,32887
2010,2010-01-15,46,32888
2010,2010-01-16,48,32889
2010,2010-01-17,41,32890
2010,2010-01-18,34,32891
2010,2010-01-19,36,32892
2010,2010-01-20,37,32893
2010,2010-01-21,41,32894
2010,2010-01-22,37,32895
2010,2010-01-23,33,32896
2010,2010-01-24,41,32897
2010,2010-01-25,57,32898
2010,2010-01-26,52,32899
2010,2010-01-27,43,32900
2010,2010-01-28,37,32901
2010,2010-01-29,21,32902
2010,2010-01-30,22,32903
2010,2010-01-31,29,32904
2010,2010-02-01,35,32905
2010,2010-02-02,31,32906
2010,2010-02-03,33,32907
2010,2010-02-04,34,32908
2010,2010-02-05,35,32909
2010,2010-02-06,25,32910
2010,2010-02-07,34,32911
2010,2010-02-08,33,32912
2010,2010-02-09,41,32913
2010,2010-02-10,36,32914
2010,2010-02-11,40,32915
2010,2010-02-12,39,32916
2010,2010-02-13,38,32917
2010,2010-02-14,41,32918
2010,2010-02-15,40,32919
2010,2010-02-16,34,32920
2010,2010-02-17,37,32921
2010,2010-02-18,46,32922
2010,2010-02-19,43,32923
2010,2010-02-20,50,32924
2010,2010-02-21,42,32925
2010,2010-02-22,46,32926
2010,2010-02-23,40,32927
2010,2010-02-24,42,32928
2010,2010-02-25,45,32929
2010,2010-02-26,44,32930
2010,2010-02-27,40,32931
2010,2010-02-28,38,32932
2010,2010-03-01,48,32933
2010,2010-03-02,43,32934
2010,2010-03-03,38,32935
2010,2010-03-04,36,32936
2010,2010-03-05,42,32937
2010,2010-03-06,57,32938
2010,2010-03-07,57,32939
2010,2010-03-08,59,32940
2010,2010-03-09,53,32941
2010,2010-03-10,44,32942
2010,2010-03-11,45,32943
2010,2010-03-12,44,32944
2010,2010-03-13,41,32945
2010,2010-03-14,44,32946
2010,2010-03-15,44,32947
2010,2010-03-16,50,32948
2010,2010-03-17,65,32949
2010,2010-03-18,66,32950
2010,2010-03-19,61,32951
2010,2010-03-20,72,32952
2010,2010-03-21,54,32953
2010,2010-03-22,43,32954
2010,2010-03-23,46,32955
2010,2010-03-24,52,32956
2010,2010-03-25,65,32957
2010,2010-03-26,53,32958
2010,2010-03-27,34,32959
2010,2010-03-28,48,32960
2010,2010-03-29,54,32961
2010,2010-03-30,50,32962
2010,2010-03-31,47,32963
2010,2010-04-01,55,32964
2010,2010-04-02,55,32965
2010,2010-04-03,76,32966
2010,2010-04-04,77,32967
2010,2010-04-05,72,32968
2010,2010-04-06,67,32969
2010,2010-04-07,90,32970
2010,2010-04-08,60,32971
2010,2010-04-09,58,32972
2010,2010-04-10,58,32973
2010,2010-04-11,70,32974
2010,2010-04-12,61,32975
2010,2010-04-13,50,32976
2010,2010-04-14,66,32977
2010,2010-04-15,60,32978
2010,2010-04-16,44,32979
2010,2010-04-17,43,32980
2010,2010-04-18,51,32981
2010,2010-04-19,61,32982
2010,2010-04-20,69,32983
2010,2010-04-21,69,32984
2010,2010-04-22,68,32985
2010,2010-04-23,61,32986
2010,2010-04-24,63,32987
2010,2010-04-25,62,32988
2010,2010-04-26,53,32989
2010,2010-04-27,50,32990
2010,2010-04-28,47,32991
2010,2010-04-29,62,32992
2010,2010-04-30,76,32993
2010,2010-05-01,71,32994
2010,2010-05-02,87,32995
2010,2010-05-03,83,32996
2010,2010-05-04,82,32997
2010,2010-05-05,78,32998
2010,2010-05-06,78,32999
2010,2010-05-07,73,33000
2010,2010-05-08,61,33001
2010,2010-05-09,55,33002
2010,2010-05-10,59,33003
2010,2010-05-11,54,33004
2010,2010-05-12,53,33005
2010,2010-05-13,68,33006
2010,2010-05-14,68,33007
2010,2010-05-15,71,33008
2010,2010-05-16,74,33009
2010,2010-05-17,73,33010
2010,2010-05-18,62,33011
2010,2010-05-19,57,33012
2010,2010-05-20,84,33013
2010,2010-05-21,69,33014
2010,2010-05-22,74,33015
2010,2010-05-23,64,33016
2010,2010-05-24,81,33017
2010,2010-05-25,85,33018
2010,2010-05-26,94,33019
2010,2010-05-27,70,33020
2010,2010-05-28,69,33021
2010,2010-05-29,79,33022
2010,2010-05-30,82,33023
2010,2010-05-31,74,33024
2010,2010-06-01,85,33025
2010,2010-06-02,73,33026
2010,2010-06-03,84,33027
2010,2010-06-04,76,33028
2010,2010-06-05,85,33029
2010,2010-06-06,82,33030
2010,2010-06-07,74,33031
2010,2010-06-08,72,33032
2010,2010-06-09,71,33033
2010,2010-06-10,59,33034
2010,2010-06-11,66,33035
2010,2010-06-12,70,33036
2010,2010-06-13,66,33037
2010,2010-06-14,72,33038
2010,2010-06-15,70,33039
2010,2010-06-16,78,33040
2010,2010-06-17,74,33041
2010,2010-06-18,88,33042
2010,2010-06-19,84,33043
2010,2010-06-20,90,33044
2010,2010-06-21,85,33045
2010,2010-06-22,76,33046
2010,2010-06-23,87,33047
2010,2010-06-24,93,33048
2010,2010-06-25,79,33049
2010,2010-06-26,86,33050
2010,2010-06-27,76,33051
2010,2010-06-28,94,33052
2010,2010-06-29,91,33053
2010,2010-06-30,78,33054
2010,2010-07-01,76,33055
2010,2010-07-02,76,33056
2010,2010-07-03,87,33057
2010,2010-07-04,95,33058
2010,2010-07-05,89,33059
2010,2010-07-06,100,33060
2010,2010-07-07,83,33061
2010,2010-07-08,88,33062
2010,2010-07-09,91,33063
2010,2010-07-10,88,33064
2010,2010-07-11,83,33065
2010,2010-07-12,88,33066
2010,2010-07-13,86,33067
2010,2010-07-14,79,33068
2010,2010-07-15,75,33069
2010,2010-07-16,91,33070
2010,2010-07-17,93,33071
2010,2010-07-18,91,33072
2010,2010-07-19,87,33073
2010,2010-07-20,80,33074
2010,2010-07-21,88,33075
2010,2010-07-22,86,33076
2010,2010-07-23,82,33077
2010,2010-07-24,80,33078
2010,2010-07-25,90,33079
2010,2010-07-26,85,33080
2010,2010-07-27,92,33081
2010,2010-07-28,91,33082
2010,2010-07-29,90,33083
2010,2010-07-30,77,33084
2010,2010-07-31,72,33085
2010,2010-08-01,77,33086
2010,2010-08-02,80,33087
2010,2010-08-03,87,33088
2010,2010-08-04,92,33089
2010,2010-08-05,90,33090
2010,2010-08-06,87,33091
2010,2010-08-07,81,33092
2010,2010-08-08,87,33093
2010,2010-08-09,93,33094
2010,2010-08-10,84,33095
2010,2010-08-11,76,33096
2010,2010-08-12,75,33097
2010,2010-08-13,73,33098
2010,2010-08-14,77,33099
2010,2010-08-15,82,33100
2010,2010-08-16,80,33101
2010,2010-08-17,92,33102
2010,2010-08-18,81,33103
2010,2010-08-19,82,33104
2010,2010-08-20,86,33105
2010,2010-08-21,73,33106
2010,2010-08-22,70,33107
2010,2010-08-23,65,33108
2010,2010-08-24,63,33109
2010,2010-08-25,65,33110
2010,2010-08-26,83,33111
2010,2010-08-27,79,33112
2010,2010-08-28,82,33113
2010,2010-08-29,94,33114
2010,2010-08-30,92,33115
2010,2010-08-31,96,33116
2010,2010-09-01,94,33117
2010,2010-09-02,95,33118
2010,2010-09-03,82,33119
2010,2010-09-04,83,33120
2010,2010-09-05,75,33121
2010,2010-09-06,77,33122
2010,2010-09-07,86,33123
2010,2010-09-08,84,33124
2010,2010-09-09,74,33125
2010,2010-09-10,70,33126
2010,2010-09-11,69,33127
2010,2010-09-12,65,33128
2010,2010-09-13,67,33129
2010,2010-09-14,75,33130
2010,2010-09-15,70,33131
2010,2010-09-16,71,33132
2010,2010-09-17,71,33133
2010,2010-09-18,65,33134
2010,2010-09-19,73,33135
2010,2010-09-20,72,33136
2010,2010-09-21,72,33137
2010,2010-09-22,87,33138
2010,2010-09-23,76,33139
2010,2010-09-24,84,33140
2010,2010-09-25,88,33141
2010,2010-09-26,69,33142
2010,2010-09-27,61,33143
2010,2010-09-28,78,33144
2010,2010-09-29,83,33145
2010,2010-09-30,81,33146
2010,2010-10-01,84,33147
2010,2010-10-02,67,33148
2010,2010-10-03,59,33149
2010,2010-10-04,59,33150
2010,2010-10-05,58,33151
2010,2010-10-06,59,33152
2010,2010-10-07,66,33153
2010,2010-10-08,73,33154
2010,2010-10-09,64,33155
2010,2010-10-10,66,33156
2010,2010-10-11,69,33157
2010,2010-10-12,62,33158
2010,2010-10-13,60,33159
2010,2010-10-14,60,33160
2010,2010-10-15,58,33161
2010,2010-10-16,58,33162
2010,2010-10-17,66,33163
2010,2010-10-18,60,33164
2010,2010-10-19,59,33165
2010,2010-10-20,62,33166
2010,2010-10-21,60,33167
2010,2010-10-22,51,33168
2010,2010-10-23,59,33169
2010,2010-10-24,52,33170
2010,2010-10-25,65,33171
2010,2010-10-26,73,33172
2010,2010-10-27,72,33173
2010,2010-10-28,78,33174
2010,2010-10-29,58,33175
2010,2010-10-30,57,33176
2010,2010-10-31,58,33177
2010,2010-11-01,51,33178
2010,2010-11-02,49,33179
2010,2010-11-03,51,33180
2010,2010-11-04,52,33181
2010,2010-11-05,62,33182
2010,2010-11-06,50,33183
2010,2010-11-07,45,33184
2010,2010-11-08,50,33185
2010,2010-11-09,53,33186
2010,2010-11-10,48,33187
2010,2010-11-11,50,33188
2010,2010-11-12,56,33189
2010,2010-11-13,61,33190
2010,2010-11-14,52,33191
2010,2010-11-15,52,33192
2010,2010-11-16,53,33193
2010,2010-11-17,64,33194
2010,2010-11-18,54,33195
2010,2010-11-19,45,33196
2010,2010-11-20,54,33197
2010,2010-11-21,39,33198
2010,2010-11-22,56,33199
2010,2010-11-23,62,33200
2010,2010-11-24,51,33201
2010,2010-11-25,41,33202
2010,2010-11-26,47,33203
2010,2010-11-27,43,33204
2010,2010-11-28,45,33205
2010,2010-11-29,46,33206
2010,2010-11-30,49,33207
2010,2010-12-01,56,33208
2010,2010-12-02,51,33209
2010,2010-12-03,41,33210
2010,2010-12-04,43,33211
2010,2010-12-05,36,33212
2010,2010-12-06,35,33213
2010,2010-12-07,37,33214
2010,2010-12-08,34,33215
2010,2010-12-09,29,33216
2010,2010-12-10,28,33217
2010,2010-12-11,45,33218
2010,2010-12-12,53,33219
2010,2010-12-13,57,33220
2010,2010-12-14,37,33221
2010,2010-12-15,23,33222
2010,2010-12-16,34,33223
2010,2010-12-17,36,33224
2010,2010-12-18,38,33225
2010,2010-12-19,37,33226
2010,2010-12-20,33,33227
2010,2010-12-21,41,33228
2010,2010-12-22,39,33229
2010,2010-12-23,40,33230
2010,2010-12-24,38,33231
2010,2010-12-25,31,33232
2010,2010-12-26,32,33233
2010,2010-12-27,30,33234
2010,2010-12-28,35,33235
2010,2010-12-29,38,33236
2010,2010-12-30,43,33237
2010,2010-12-31,50,33238
2011,2011-01-01,56,33239
2011,2011-01-02,51,33240
2011,2011-01-03,38,33241
2011,2011-01-04,39,33242
2011,2011-01-05,39,33243
2011,2011-01-06,32,33244
2011,2011-01-07,35,33245
2011,2011-01-08,33,33246
2011,2011-01-09,35,33247
2011,2011-01-10,35,33248
2011,2011-01-11,31,33249
2011,2011-01-12,35,33250
2011,2011-01-13,31,33251
2011,2011-01-14,25,33252
2011,2011-01-15,33,33253
2011,2011-01-16,35,33254
2011,2011-01-17,21,33255
2011,2011-01-18,40,33256
2011,2011-01-19,39,33257
2011,2011-01-20,32,33258
2011,2011-01-21,30,33259
2011,2011-01-22,26,33260
2011,2011-01-23,24,33261
2011,2011-01-24,13,33262
2011,2011-01-25,32,33263
2011,2011-01-26,34,33264
2011,2011-01-27,35,33265
2011,2011-01-28,33,33266
2011,2011-01-29,37,33267
2011,2011-01-30,36,33268
2011,2011-01-31,26,33269
2011,2011-02-01,22,33270
2011,2011-02-02,36,33271
2011,2011-02-03,28,33272
2011,2011-02-04,33,33273
2011,2011-02-05,37,33274
2011,2011-02-06,42,33275
2011,2011-02-07,42,33276
2011,2011-02-08,39,33277
2011,2011-02-09,31,33278
2011,2011-02-10,28,33279
2011,2011-02-11,29,33280
2011,2011-02-12,39,33281
2011,2011-02-13,37,33282
2011,2011-02-14,52,33283
2011,2011-02-15,35,33284
2011,2011-02-16,41,33285
2011,2011-02-17,60,33286
2011,2011-02-18,60,33287
2011,2011-02-19,49,33288
2011,2011-02-20,36,33289
2011,2011-02-21,30,33290
2011,2011-02-22,38,33291
2011,2011-02-23,41,33292
2011,2011-02-24,44,33293
2011,2011-02-25,39,33294
2011,2011-02-26,37,33295
2011,2011-02-27,32,33296
2011,2011-02-28,46,33297
2011,2011-03-01,40,33298
2011,2011-03-02,48,33299
2011,2011-03-03,29,33300
2011,2011-03-04,38,33301
2011,2011-03-05,55,33302
2011,2011-03-06,61,33303
2011,2011-03-07,57,33304
2011,2011-03-08,39,33305
2011,2011-03-09,37,33306
2011,2011-03-10,40,33307
2011,2011-03-11,51,33308
2011,2011-03-12,52,33309
2011,2011-03-13,49,33310
2011,2011-03-14,42,33311
2011,2011-03-15,43,33312
2011,2011-03-16,44,33313
2011,2011-03-17,63,33314
2011,2011-03-18,70,33315
2011,2011-03-19,48,33316
2011,2011-03-20,40,33317
2011,2011-03-21,41,33318
2011,2011-03-22,44,33319
2011,2011-03-23,40,33320
2011,2011-03-24,39,33321
2011,2011-03-25,45,33322
2011,2011-03-26,41,33323
2011,2011-03-27,45,33324
2011,2011-03-28,48,33325
2011,2011-03-29,49,33326
2011,2011-03-30,55,33327
2011,2011-03-31,44,33328
2011,2011-04-01,40,33329
2011,2011-04-02,53,33330
2011,2011-04-03,55,33331
2011,2011-04-04,50,33332
2011,2011-04-05,64,33333
2011,2011-04-06,54,33334
2011,2011-04-07,46,33335
2011,2011-04-08,48,33336
2011,2011-04-09,61,33337
2011,2011-04-10,65,33338
2011,2011-04-11,72,33339
2011,2011-04-12,66,33340
2011,2011-04-13,49,33341
2011,2011-04-14,65,33342
2011,2011-04-15,47,33343
2011,2011-04-16,46,33344
2011,2011-04-17,63,33345
2011,2011-04-18,61,33346
2011,2011-04-19,52,33347
2011,2011-04-20,46,33348
2011,2011-04-21,56,33349
2011,2011-04-22,50,33350
